IC50_nM,MDEC-23,minsssN,LipoaffinityIndex,C1SP2,minHsOH,maxHsOH,MLFER_A,maxssO,minsOH,minHBint5,nHBAcc,nC,SsOH,VC-5,ATSc3,SHsOH,MLogP,MDEO-12,ndssC,TopoPSA
13,0.604268499,0.911373434,0.6803204,0,0.662719263,0.64118705,0.225900116,0.894603761,0.825521215,0.171411025,0.03030303,0.261363636,0.301106028,0.106663537,0.268693417,0.368211855,0.615384615,0.049276556,0,0.037972142
120,0.592829336,0.912431482,0.693797657,0,0.651229936,0.531973508,0.162833914,0.896355992,0.863913528,0.176626621,0.03030303,0.261363636,0.154448364,0.097152837,0.340219971,0.165285331,0.641025641,0.056899666,0,0.028769816
50,0.594418988,0.893280962,0.747084603,0,0.66273926,0.543929525,0.162833914,0.887758552,0.860444873,0.17108271,0.03030303,0.261363636,0.153828246,0.097152837,0.571156405,0.169000092,0.564102564,0.053979762,0,0.028769816
4,0.591089995,0.899064441,0.605621413,0,0.66326897,0.610586102,0.225900116,0.887677447,0.831765153,0.116544165,0.03030303,0.227272727,0.302318039,0.10294187,0.300858809,0.358881497,0.538461538,0.049276556,0,0.037972142
24,0.594418988,0.910491353,0.629735099,0,0.659784913,0.607337774,0.225900116,0.893744861,0.832827633,0.116372119,0.03030303,0.238636364,0.302719625,0.10294187,0.299495725,0.356747717,0.564102564,0.049276556,0,0.037972142
29,0.599006094,0.921918265,0.653848785,0,0.656300855,0.604089447,0.225900116,0.899812275,0.833890113,0.116200365,0.03030303,0.25,0.303121212,0.10294187,0.299020658,0.354613937,0.58974359,0.049276556,0,0.037972142
13,0.599535217,0.911212578,0.650566564,0,0.645848682,0.560431927,0.225900116,0.896083155,0.848240875,0.115601289,0.03030303,0.25,0.306307027,0.129389302,0.296938409,0.337675898,0.58974359,0.049276556,0,0.037972142
150,0.64190706,0.910157452,0.667721877,0,0.637521706,0.593313071,0.225900116,0.895358249,0.836831222,0.173970467,0.03030303,0.261363636,0.304613976,0.084489268,0.327440385,0.345204518,0.641025641,0.049276556,0,0.037972142
11,0.64190706,0.900531303,0.591148194,0,0.676237406,0.616951482,0.225900116,0.888957629,0.831290321,0.171886177,0.045454545,0.25,0.301956189,0.075534773,0.299659561,0.36504494,0.58974359,0.049276556,0,0.057874263
23,0.645798016,0.911958215,0.614935516,0,0.672753349,0.613703155,0.225900116,0.895025043,0.832352801,0.171490234,0.045454545,0.261363636,0.302357776,0.075534773,0.299184493,0.36291116,0.615384615,0.049276556,0,0.057874263
99,0.594479955,0.931121705,0.672722787,0,0.658053868,0.605406316,0.225900116,0.893265179,0.832669412,0.176221935,0.03030303,0.261363636,0.302552211,0.097152837,0.387239242,0.355588895,0.641025641,0.049276556,0,0.037972142
80,0.625537089,0.901267656,0.645446417,0,0.652720018,0.600851449,0.225900116,0.907196917,0.835688172,0.174285324,0.03030303,0.261363636,0.303742973,0.106530513,0.279465436,0.35245213,0.615384615,0.10314915,0,0.04569373
57,0.632221038,0.912694568,0.669215794,0,0.649235961,0.597603122,0.225900116,0.91326433,0.836750652,0.173845121,0.03030303,0.272727273,0.304144559,0.106530513,0.278990369,0.35031835,0.641025641,0.10314915,0,0.04569373
70,0.620502609,0,0.558848072,0,0.428125402,0.480118693,0.2029036,0.766707686,0.861614329,0.093941509,0.03030303,0.193181818,0.312712294,0.206421209,0.396093627,0.24244983,0.538461538,0.047343384,0,0.031137324
495,0.472182997,0,0.45851704,0,0.400374346,0.535157386,0.2029036,0.815258713,0.845728712,0.093941509,0.03030303,0.147727273,0.311456564,0.373853909,0.388065378,0.250593516,0.435897436,0.081715923,0,0.031137324
2250,0.527017616,0,0.434275605,0,0.470926512,0.546883848,0.2029036,0.811521881,0.842231642,0.093941509,0.03030303,0.136363636,0.306880769,0.206421209,0.387189086,0.277008436,0.41025641,0.081715923,0,0.031137324
16.7,0.586465938,0,0.4377968,0.05,0.701130998,0.838702492,0.231126597,0.922733422,0.747062847,0.093941509,0.045454545,0.204545455,0.284720435,0.124681413,0.334667497,0.441978142,0.487179487,0.18086707,0.071428571,0.083322876
8.8,0.591359515,0,0.446769262,0.05,0.705050563,0.840731291,0.231126597,0.915249225,0.746583971,0.093941509,0.045454545,0.204545455,0.284465161,0.124681413,0.325672682,0.443873577,0.461538462,0.18086707,0.071428571,0.083322876
4.5,0.591359515,0,0.459031226,0.05,0.693291869,0.834644892,0.231126597,0.926260457,0.748353546,0.093941509,0.045454545,0.215909091,0.285416439,0.124681413,0.334038568,0.438187272,0.512820513,0.18086707,0.071428571,0.083322876
4.2,0.57816855,0,0.457189133,0.05,0.689842652,0.833490731,0.231126597,0.928660386,0.748723084,0.093941509,0.045454545,0.215909091,0.285689476,0.143943638,0.331746189,0.436715399,0.512820513,0.18086707,0.071428571,0.083322876
3.1,0.568336861,0,0.464802987,0.05,0.693762217,0.83551953,0.231126597,0.921176189,0.748244208,0.093941509,0.045454545,0.215909091,0.285434203,0.143943638,0.320845504,0.438610834,0.487179487,0.18086707,0.071428571,0.083322876
2.4,0.568336861,0,0.460584473,0.05,0.681809964,0.829332944,0.231126597,0.933388235,0.750206761,0.093941509,0.045454545,0.215909091,0.286489221,0.143943638,0.32759711,0.432830928,0.487179487,0.18086707,0.071428571,0.083322876
466,0.604170303,0.893967498,0.629706273,0.05,0.639200161,0.792072949,0.231126597,0,0.759791499,0.093941509,0.045454545,0.238636364,0.289440467,0.292308726,0.396612974,0.407501386,0.615384615,0,0.035714286,0.040406575
10000,0.607389944,0.905377481,0.628664024,0.05,0.634260862,0.789574847,0.231126597,0,0.760593308,0.093941509,0.045454545,0.238636364,0.289880058,0.295748375,0.402580082,0.405131008,0.615384615,0,0.035714286,0.040406575
505,0.559102289,0.79645785,0.565960782,0.05,0.668872238,0.811470803,0.231126597,0,0.753861805,0.093941509,0.045454545,0.204545455,0.286694253,0.227338277,0.38165427,0.423105329,0.512820513,0,0.035714286,0.040406575
366,0.517879787,0.876598592,0.560077652,0.05,0.664207632,0.808479359,0.231126597,0,0.75456343,0.093941509,0.045454545,0.204545455,0.287020763,0.227338277,0.396695911,0.420670328,0.538461538,0,0.035714286,0.040406575
43,0.596404115,0.834898813,0.580946373,0.1,0.655820963,0.772783354,0.2029036,0,0.772246355,0.093941509,0.060606061,0.227272727,0.291282257,0.227338277,0.263035387,0.406872612,0.512820513,0.090655678,0,0.058685741
56,0.609518291,0.844635354,0.662444644,0.1,0.648430904,0.529065842,0.162833914,0,0.859432866,0.093941509,0.045454545,0.25,0.153647322,0.227338277,0.389999784,0.164381913,0.58974359,0.021774789,0,0.041761827
113,0.577339311,0.842283859,0.624073664,0.1,0.655820963,0.53674272,0.162833914,0,0.856886934,0.093941509,0.045454545,0.227272727,0.153192166,0.227338277,0.384430514,0.166767136,0.538461538,0.021774789,0,0.041761827
1409,0.559333377,0.843739452,0.624837233,0.05,0.654842272,0.535726044,0.162833914,0,0.857217636,0.093941509,0.075757576,0.215909091,0.153251288,0.244771678,0.392358253,0.166451253,0.487179487,0,0,0.045676998
113,0.559333377,0.843104834,0.621640414,0.05,0.655635384,0.536549938,0.162833914,0,0.856978095,0.093941509,0.075757576,0.215909091,0.153208464,0.227338277,0.340663633,0.166707238,0.487179487,0,0,0.045676998
1030,0.559333377,0.841593837,0.592857699,0.05,0.660044894,0.541130587,0.207897793,0,0.855456896,0.093941509,0.075757576,0.204545455,0.152936508,0.227338277,0.384738131,0.168130456,0.461538462,0,0,0.054762204
57,0.589828133,0.850418057,0.677177363,0.05,0.64945407,0.530128719,0.162833914,0,0.858031326,0.093941509,0.045454545,0.238636364,0.153396758,0.256393945,0.440946772,0.164712152,0.58974359,0,0,0.024110093
119,0.559333377,0.754767501,0.616679747,0.05,0.666387745,0.810138572,0.231126597,0,0.754510098,0.093941509,0.045454545,0.215909091,0.287014855,0.251452303,0.454886134,0.421889505,0.487179487,0,0.035714286,0.040406575
2564,0.589828133,0.849783439,0.676246654,0.05,0.650247182,0.530952613,0.162833914,0,0.857791785,0.093941509,0.045454545,0.238636364,0.153353933,0.227338277,0.440503667,0.164968137,0.58974359,0,0,0.024110093
55,0.589828133,0.848589752,0.641680474,0.05,0.654471113,0.53534048,0.210801394,0,0.856298611,0.093941509,0.045454545,0.227272727,0.153086987,0.227338277,0.411488961,0.166331457,0.564102564,0,0,0.033195298
46,0.57858271,0.804150967,0.672424755,0.05,0.657141047,0.538114038,0.205574913,0,0.85449797,0.093941509,0.045454545,0.238636364,0.152765073,0.227338277,0.479709255,0.167193207,0.512820513,0,0.035714286,0.03354666
1174,0.593550549,0.810568451,0.629815723,0.05,0.659726966,0.540800319,0.215795587,0,0.853551249,0.093941509,0.045454545,0.227272727,0.152595821,0.227338277,0.358392768,0.168027841,0.512820513,0,0.035714286,0.03354666
120,0.559333377,0.833328686,0.60404187,0.05,0.660230474,0.541323369,0.205574913,0,0.852987801,0.093941509,0.045454545,0.215909091,0.152495089,0.227338277,0.431232898,0.168190354,0.538461538,0,0.035714286,0.03354666
219,0.559333377,0.827118509,0.556627104,0.05,0.663835111,0.760189138,0.231126597,0,0.761349576,0.093941509,0.045454545,0.204545455,0.288180189,0.227338277,0.383600042,0.405546216,0.512820513,0,0.035714286,0.040406575
202,0.559333377,0.820530544,0.567629901,0.05,0.668127197,0.811085239,0.231126597,0,0.753950746,0.093941509,0.045454545,0.204545455,0.286741568,0.227338277,0.389229813,0.422745064,0.512820513,0,0.035714286,0.040406575
302,0.559333377,0.889092016,0.659048225,0.05,0.636330018,0.789525651,0.231126597,0,0.76050315,0.093941509,0.045454545,0.25,0.289709262,0.396136454,0.395573816,0.405783565,0.641025641,0,0.035714286,0.040406575
111,0.578460813,0.801333332,0.586733037,0.05,0.661033109,0.806259043,0.231126597,0,0.755522042,0.093941509,0.045454545,0.215909091,0.287456323,0.248604849,0.389874175,0.418955859,0.538461538,0,0.035714286,0.040406575
207,0.559333377,0.881474074,0.582838332,0.05,0.656368503,0.803267598,0.231126597,0,0.756223667,0.093941509,0.045454545,0.215909091,0.287782832,0.227338277,0.395780209,0.416520858,0.564102564,0,0.035714286,0.040406575
30,0.599474995,0.888245578,0.630335797,0.05,0.643009513,0.7941063,0.231126597,0,0.759139792,0.093941509,0.045454545,0.238636364,0.289096043,0.292308726,0.39561503,0.409362663,0.615384615,0,0.035714286,0.040406575
23,0.605696817,0.893140666,0.652450412,0.05,0.638912604,0.791010072,0.231126597,0,0.760290799,0.093941509,0.045454545,0.25,0.289589351,0.227338277,0.395699771,0.407078336,0.641025641,0,0.035714286,0.040406575
55,0.613053793,0.895397834,0.676983892,0.05,0.634503094,0.787761744,0.231126597,0,0.76136676,0.093941509,0.045454545,0.261363636,0.290053665,0.227338277,0.395699771,0.404645856,0.666666667,0,0.035714286,0.040406575
39,0.6511887,0.895708051,0.615687327,0.05,0.643009513,0.7941063,0.231126597,0,0.759472739,0.093941509,0.045454545,0.238636364,0.289245732,0.259823502,0.395590235,0.409362663,0.615384615,0,0.035714286,0.040406575
53,0.66966136,0.898564779,0.639920749,0.05,0.637250152,0.790048701,0.231126597,0,0.76079992,0.093941509,0.045454545,0.25,0.289832855,0.259823502,0.395645492,0.406243061,0.641025641,0,0.035714286,0.040406575
11,0.620649733,0.891527684,0.65381217,0.05,0.638170287,0.790571751,0.231126597,0,0.760326264,0.093941509,0.045454545,0.25,0.289611928,0.227338277,0.39571854,0.406702557,0.641025641,0,0.035714286,0.040406575
6.5,0.663372537,0.89724114,0.64065144,0.05,0.638170287,0.790571751,0.231126597,0,0.760621193,0.093941509,0.045454545,0.25,0.2897424,0.227338277,0.395718398,0.406702557,0.641025641,0,0.035714286,0.040406575
27,0.580554246,0.78930735,0.625604903,0.05,0.658328048,0.804773348,0.231126597,0,0.756225002,0.093941509,0.045454545,0.227272727,0.287797798,0.227338277,0.411439644,0.417621163,0.512820513,0,0.035714286,0.040406575
1158,0.559977071,0.865391754,0.591415334,0.1,0.648653686,0.797575667,0.231126597,0,0.758635446,0.093941509,0.060606061,0.227272727,0.288853497,0.27766417,0.354485812,0.412262321,0.564102564,0,0.035714286,0.051190028
112,0.625191656,0.891976814,0.653623167,0.05,0.637250152,0.790048701,0.231126597,0,0.760485982,0.093941509,0.045454545,0.25,0.289692774,0.273279322,0.395630717,0.406243061,0.641025641,0,0.035714286,0.040406575
108,0.611310265,0.808104836,0.628834085,0.05,0.647674119,0.797097744,0.231126597,0,0.758438168,0.093941509,0.045454545,0.238636364,0.288769533,0.295882597,0.388728973,0.411797664,0.58974359,0,0.035714286,0.040406575
262,0.617066132,0.764665642,0.628771426,0.05,0.648653686,0.797575667,0.231126597,0,0.758328402,0.093941509,0.045454545,0.238636364,0.288708932,0.29943563,0.344014333,0.412262321,0.58974359,0,0.035714286,0.040406575
7,0.645447481,0.767947748,0.65081783,0.05,0.64381446,0.794041118,0.231126597,0,0.759514874,0.093941509,0.045454545,0.25,0.289224817,0.234465182,0.34428762,0.409602216,0.615384615,0,0.035714286,0.040406575
139,0.599474995,0.507348515,0.635926672,0.05,0.669466575,0.808643236,0.231126597,0,0.755552546,0.093941509,0.045454545,0.238636364,0.287259394,0.266331447,0.296478234,0.422418627,0.538461538,0,0.035714286,0.040406575
125,0.599474995,0.507348515,0.635926672,0.05,0.669466575,0.808643236,0.231126597,0,0.755552546,0.093941509,0.045454545,0.238636364,0.287259394,0.266331447,0.296478234,0.422418627,0.538461538,0,0.035714286,0.040406575
1138,0.599474995,0.507348515,0.635926672,0.05,0.669466575,0.808643236,0.231126597,0,0.755552546,0.093941509,0.045454545,0.238636364,0.287259394,0.266331447,0.296478234,0.422418627,0.538461538,0,0.035714286,0.040406575
110,0.667680397,0.641085706,0.609600677,0.05,0.660647554,0.803797591,0.241347271,0,0.756890352,0.093941509,0.045454545,0.238636364,0.287948837,0.247128583,0.293832,0.418066639,0.564102564,0,0.035714286,0.040406575
77,0.667680397,0.641085706,0.609600677,0.05,0.660647554,0.803797591,0.241347271,0,0.756890352,0.093941509,0.045454545,0.238636364,0.287948837,0.247128583,0.293832,0.418066639,0.564102564,0,0.035714286,0.040406575
37500,0.667680397,0.641085706,0.609600677,0.05,0.660647554,0.803797591,0.241347271,0,0.756890352,0.093941509,0.045454545,0.238636364,0.287948837,0.247128583,0.293832,0.418066639,0.564102564,0,0.035714286,0.040406575
34,0.599474995,0.888245578,0.630335797,0.05,0.643009513,0.7941063,0.231126597,0,0.759139792,0.093941509,0.045454545,0.238636364,0.289096043,0.292308726,0.39561503,0.409362663,0.615384615,0,0.035714286,0.040406575
27,0.599474995,0.888245578,0.630335797,0.05,0.643009513,0.7941063,0.231126597,0,0.759139792,0.093941509,0.045454545,0.238636364,0.289096043,0.292308726,0.39561503,0.409362663,0.615384615,0,0.035714286,0.040406575
50,0.823253275,0,0.574521428,0.05,0.684757908,0.715355895,0.245644599,0,0.752594147,0.093941509,0.045454545,0.25,0.28480686,0.098465603,0.445099565,0.398369491,0.641025641,0,0.107142857,0.04776007
500,0.801780764,0,0.547762519,0.05,0.700970143,0.801290507,0.231126597,0,0.7552625,0.093941509,0.03030303,0.215909091,0.284201908,0.098465603,0.410081647,0.430302239,0.58974359,0,0.107142857,0.037696072
2.1,0.844138431,0.524769652,0.55151187,0.05,0.679237357,0.655089907,0.222299652,0,0.780314111,0.638039096,0.060606061,0.261363636,0.42963945,0.116258493,0.360019,0.581400764,0.641025641,0,0.107142857,0.057330489
5.4,0.819478118,0.550162789,0.586016179,0.05,0.683646867,0.687663412,0.192566783,0,0.767955106,0.652263538,0.045454545,0.25,0.287625556,0.123628549,0.427848269,0.389406775,0.641025641,0,0.107142857,0.040406575
2.9,0.819478118,0.748897515,0.647933143,0.05,0.679742794,0.561592987,0.18757259,0,0.842442299,0.093941509,0.045454545,0.261363636,0.150609789,0.098465603,0.428906882,0.174488168,0.666666667,0,0.107142857,0.03354666
12,0.823253275,0,0.592354036,0.05,0.683015879,0.564993105,0.226132404,0,0.841011346,0.093941509,0.045454545,0.25,0.150353967,0.098465603,0.44686267,0.175544592,0.641025641,0,0.107142857,0.05260384
10,0.819478118,0,0.572943593,0.05,0.686710909,0.568831544,0.208130081,0,0.839747885,0.532450705,0.045454545,0.238636364,0.150128089,0.098465603,0.413628967,0.176737204,0.615384615,0,0.107142857,0.05260384
10,0.82514138,0,0.617238348,0.05,0.678146884,0.698078242,0.245644599,0,0.752679009,0.093941509,0.045454545,0.272727273,0.285223619,0.098465603,0.437099231,0.390867506,0.692307692,0,0.107142857,0.04776007
4.3,0.824948802,0,0.595097532,0.05,0.68127385,0.704662946,0.245644599,0,0.752770645,0.228288436,0.045454545,0.261363636,0.285050053,0.098465603,0.442682017,0.393922651,0.666666667,0,0.107142857,0.04776007
5.6,0.819478118,0,0.556721687,0.05,0.68866391,0.734569259,0.217305459,0,0.751654006,0.67226883,0.045454545,0.238636364,0.284401514,0.098465603,0.390194806,0.40559983,0.615384615,0,0.107142857,0.04776007
9.1,0.823253275,0,0.643370851,0.05,0.68127385,0.563183466,0.205574913,0,0.841537485,0.093941509,0.03030303,0.261363636,0.150448029,0.098465603,0.44391829,0.174982333,0.692307692,0,0.107142857,0.030836157
271,0.358387834,0,0.487866909,0,0.610954517,0.5397523,0.25981417,0,0.843085738,0.093941509,0,0.159090909,0.456408812,0.192538547,0.342456358,0.487690438,0.461538462,0,0,0.040339649
134,0.383736262,0.778617919,0.65311062,0,0.631285712,0.511255223,0.162833914,0.892064932,0.8541992,0.093941509,0.015151515,0.204545455,0.15271166,0.183971751,0.357112651,0.158848115,0.564102564,0.028307226,0,0.016923913
225,0.383736262,0.769963216,0.583911776,0,0.624081093,0.584545609,0.196747967,0.886118867,0.832890571,0.093941509,0.015151515,0.193181818,0.303010583,0.170062016,0.291785975,0.338142344,0.512820513,0.059676873,0,0.033847827
158,0.353189219,0,0.4692858,0,0.656107903,0.613042686,0.25981417,0,0.82142635,0.093941509,0,0.147727273,0.448607166,0.172254441,0.336151135,0.528679107,0.435897436,0,0,0.040339649
63.2,0.331187429,0,0.449485492,0,0.670044133,0.624769148,0.25981417,0,0.814860136,0.093941509,0,0.136363636,0.442729201,0.147091494,0.327664725,0.559592098,0.41025641,0,0,0.040339649
664,0.308712321,0,0.426418425,0,0.691383986,0.641996913,0.25981417,0,0.811676337,0.093941509,0,0.125,0.442905266,0.172254441,0.336152615,0.558057132,0.384615385,0,0,0.040339649
154,0.293213294,0,0.406629423,0,0.705320216,0.653723374,0.25981417,0,0.805110123,0.093941509,0,0.113636364,0.437027302,0.147091494,0.327666206,0.588970123,0.358974359,0,0,0.040339649
748,0.581486292,0,0.423015796,0.05,0.710244472,0.844319825,0.294192799,0.931724711,0.74503543,0.093941509,0.03030303,0.181818182,0.430161044,0.099957867,0.368402236,0.648172813,0.435897436,0.157253381,0.035714286,0.085966453
457,0.581486292,0,0.411952976,0.05,0.706614816,0.793423724,0.294192799,0.935306171,0.752434259,0.093941509,0.03030303,0.181818182,0.431665736,0.099957867,0.360869395,0.630184078,0.435897436,0.157253381,0.035714286,0.085966453
40,0.581486292,0,0.429049152,0.05,0.707735951,0.64626604,0.278397213,0.935395122,0.819709637,0.093941509,0.03030303,0.181818182,0.297219914,0.099957867,0.354602985,0.384319537,0.435897436,0.122153377,0.035714286,0.090810223
52,0.60951417,0,0.478146567,0.05,0.707596589,0.843548697,0.241347271,0.920145466,0.745591385,0.093941509,0.03030303,0.193181818,0.284130745,0.119622288,0.406364669,0.445570709,0.435897436,0.116835502,0.035714286,0.06904254
123,0.611111872,0,0.482390365,0.05,0.68697903,0.833756287,0.231126597,0.950244649,0.749313026,0.093941509,0.045454545,0.204545455,0.286258944,0.115234723,0.408129548,0.435873643,0.487179487,0.181235637,0.035714286,0.076764128
